,tweet
128,"When will #Palestine will be #free 
When #IsraeliCrimes will end, when all the world treat #Israeli as #Russia 
#IsraeliCrimes of killing children, youth , old men and women ,prayers at mosque 
They attack funeral and collage 
#Justice_for_ShireenAbuAkleh https://t.co/gFRSyM0kqM"
129,"Fantastic to see this
tribute to #ShireenAbuAkleh in #Derry
Thanks to @derrybranch for the pic #IPSC #Ireland #JusticeForShireen
#ShireenAbuAkleh #FreePalestine
#Palestine #Solidarity #BDS https://t.co/6zGXK6Yp0W"
130,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
131,Israeli occupation troops attacked a funeral procession for a young Palestinian man on Tuesday who succumbed to his death just three weeks after Israeli forces shot him in the head. #Israel #IsraeliOccupation #IsraeliWarCrimes #IsraeliApartheid https://t.co/5OxUGLzZuN
132,"Israeli occupation forces fire live bullets, teargas and stun grenades at Palestinians taking part in the funeral procession of Walid Sharif in occupied Jerusalem.
#FreePalestine 
#IsraeliTerrorism https://t.co/9D7Kx242eM"
133,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
134,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
135,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
136,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
137,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
138,"Israeli occupation forces storm the cemetery and attack mourners during the burial of Palestinan martyr Walid Sharif in occupied Jerusalem.
#FreePalestine 
#IsraeliTerrorism https://t.co/ml2A9LTRbT"
139,"93 settlers stormed the blessed Al-Aqsa Mosque this morning.
#FreePalestine #free #IsraeliApartheid
https://t.co/Jtn4S1zAWi #IsraeliCrimes https://t.co/c0C83RkETz"
140,Israeli occupation troops attacked a funeral procession for a young Palestinian man on Tuesday who succumbed to his death just three weeks after Israeli forces shot him in the head. #Israel #IsraeliOccupation #IsraeliWarCrimes #IsraeliApartheid https://t.co/5OxUGLzZuN
141,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
142,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
143,"Dear Queen, or Prince Charles, or whoever's running the show, if you don't want the non-violent #BDS are you advocating armed resistance? https://t.co/mrIEUmRmxa"
144,"UK banking giant @HSBC invests £43 billion in fossil fuels and £830 million in companies arming Israel. The struggles against militarization and for #ClimateJustice are deeply interconnected.

HSBC, stop fueling war and #ClimateCrisis, divest! #BDS

Story: https://t.co/U2dlFFwUer https://t.co/7kVjtI428v"
145,@SaulStaniforth @Will62241097 @_LFI Why did you shake your head @steve_mccabe ? Worried that you won't get the million pounds from #ApartheidIsrael ?
146,The drive to implement an anti-boycott policy suggests that Britain will NEVER hold the israeli regime to account for any of its crimes — #BDS https://t.co/kzfNgWoxT0
147,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
148,"Fantastic to see this
tribute to #ShireenAbuAkleh in #Derry
Thanks to @derrybranch for the pic #IPSC #Ireland #JusticeForShireen
#ShireenAbuAkleh #FreePalestine
#Palestine #Solidarity #BDS https://t.co/6zGXK6Yp0W"
149,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
150,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
151,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
152,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
153,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
154,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
155,"Out in #Vancouver #Canada at #Nakba74 rally for #Palestine + demanding Justice for Shireen Abu Akleh! Together we chanted ""From the River to the Sea, Palestine Will Be Free!"" 
#vanpoli #cdnpoli #شيرين_أبوعاقلة #فلسطين #IsraeliCrimes #ShireenAbuAqla #NakbaDay #JusticeForShireen https://t.co/vDy997jHnx"
156,"Omar Abu Khdeir, the pallbearer who was brutally struck by the IDF while carrying Shireen Abu Akleh’s casket, was arrested by the israeli occupation forces in Jerusalem. 
#IsraeliCrimes #IsraeliTerrorism #Palestine #JusticeForShireen #FreePalestine #شيرين_ابو_عاقلة https://t.co/hFPVCGLgYA"
157,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
158,"eye.on.palestine 🇵🇸#Palestine | The Israeli occupation forces detain the Jerusalemite Omar Abu Khdair who appeared in a video while holding and protecting the coffin of Sherin Abu Aqla during her funeral in Jerusalem, last Friday. 17.5.2022
#ICC4Israel #ApartheidIsrael #BDS https://t.co/VMnIvp5Dw1"
159,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
160,"St Joseph Hospital in occupied East Jerusalem releases CCTV footage showing Israeli forces storming it’s entrance &amp; firing smoke grenades

Labour Friends of Israel/other apologists will find a way of explaining this one too.

#IsraeliApartheid #IsraeliWarCrimes #IsraeliOccupation"
161,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
162,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
163,"St Joseph Hospital in occupied East Jerusalem releases CCTV footage showing Israeli forces storming it’s entrance &amp; firing smoke grenades

Labour Friends of Israel/other apologists will find a way of explaining this one too.

#IsraeliApartheid #IsraeliWarCrimes #IsraeliOccupation"
164,"Pious words in the House of Commons about the murder of Shireen Abu Akleh by Israeli forces, and the savage attack on her funeral procession are unacceptable. Politicians should be implementing sanctions against this rogue apartheid state. 

#BDS

https://t.co/E7ohNnkHvl"
165,Ayman Mohyeldin On The Killing Of Journalist Shireen Abu Akleh #BDS #Israel https://t.co/updZqofpT7
166,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
167,"Last May , Israel was busy intentionally targeting and killing Palestinian civilians in the Gaza Strip , 66 of whom were children #Nakba74 #Gaza #IsraeliCrimes #Palestine https://t.co/sbxgDiVpdY"
168,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
169,"UK banking giant @HSBC invests £43 billion in fossil fuels and £830 million in companies arming Israel. The struggles against militarization and for #ClimateJustice are deeply interconnected.

HSBC, stop fueling war and #ClimateCrisis, divest! #BDS

Story: https://t.co/U2dlFFwUer https://t.co/7kVjtI428v"
170,"At least 18 Palestinians were arrested by the Israeli occupation forces during the funeral procession of martyr Walid Sharif in occupied Jerusalem.
#FreePalestine 
#IsraeliTerrorism https://t.co/FC6HbGEtxE"
171,"Israeli occupation forces opened gunfire today at a Palestinian young man and injured him at Huwwara military checkpoint in the occupied West Bank province of Nablus
#FreePalestine 
#IsraeliTerrorism https://t.co/tfSpJhjXLR"
172,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
173,"Israeli occupation forces fire live bullets, teargas and stun grenades at Palestinians taking part in the funeral procession of Walid Sharif in occupied Jerusalem.
#FreePalestine 
#IsraeliTerrorism https://t.co/dLTak2uBNN"
174,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
175,The drive to implement an anti-boycott policy suggests that Britain will NEVER hold the israeli regime to account for any of its crimes — #BDS https://t.co/kzfNgWoxT0
176,"Israeli occupation forces storm the cemetery and attack mourners during the burial of Palestinan martyr Walid Sharif in occupied Jerusalem.
#FreePalestine 
#IsraeliTerrorism https://t.co/EcUzgNoRoN"
177,"🚨 BREAKING: Israel's Colonisation of Palestinian Land and Skyline in East Jerusalem.

1. Israel's High Court unanimously upheld the government's plan to construct a cable car that runs through occupied East Jerusalem, including Silwan and the Old City. 🧵

#EndIsraeliApartheid https://t.co/qOmYcYfFT6"
