,tweet
131,"Photos | Palestinians take part in a protest to honor Al Jazeera's slain reporter Shireen Abu Aqleh in the occupied Jerusalem neighborhood of Beit Hanina.
#ShireenAbuAkleh 
#ShireenAbuAqla
#IsraeliCrimes #FreePalestine #news #Newsnight #BreakTheSilence https://t.co/n4QBgqfF7J"
132,"Watch💔

Tamer Al-Mishal mourns in tears for his colleague #ShireenAbuAkleh, who was martyred after being shot by the occupation regime.😭

#Palestinian
#IsraeliCrimes https://t.co/M1enjdhYHp"
133,"Reminder that  #Zelensky really said he’s going to use #Israel as a template for #Ukraine 
How can anyone who stands with #Palestinians see that as anything other than a giant red flag?  #FreePalestine #JusticeforShireenAbuAkleh #IsraeliTerrorism #ApartheidIsrael https://t.co/Cm4AOHxlZ1"
134,"We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israeli occupying forces the same way hundreds of Palestinians are every year. We need justice for Shireen and every #Palestinian. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/nOUSQXJ3DA"
135,"We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israeli occupying forces the same way hundreds of Palestinians are every year. We need justice for Shireen and every #Palestinian. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/nOUSQXJ3DA"
136,Terrible #IsraeliCrimes 🇮🇱❌ https://t.co/ntU4DAJr39
137,"His leg got amputated also by Israel occupation forces.

#FreePalestine  🇵🇸🇵🇸🇵🇸🇵🇸
#شيرين_أبوعاقلة 
#ShireenAbuAkleh  
#IsraeliCrimes #IsraeliApartheid https://t.co/pGANJo4aB9"
138,"#American freedome 🇺🇸 vision : 
A journalist killed in #Palestine🇵🇸 : let's check and make a Investigation .
A journalist killed in #Ukraine 🇺🇦: sure are the russians 🇷🇺 ... No need Investigation .
#Shereen_Abu_Aqleh #IsraeliCrimes #Israel"
139,"With #Palestinian bodies piling up at a rate 5x that of 2021, the high-profile murder of Palestinian-American Al Jazeera journalist #ShireenAbuAkleh at the hands of #Israeli occupying forces feels like a warning from #Israel: no one is safe.

#IsraeliCrimes #ShireenAbuAqla https://t.co/K5ZnKReOpP"
140,"They shoot journalists, don't they?

They also shoot occupied, unarmed protestors

The reality : It's a sport for Israel’s snipers #WarCrimes

I kept the casing of every round I fired,”.. I know: 52 definite hits.”

#WarCrimes #ICC
#BDS 

https://t.co/r1CeuusQN7"
141,"The complete over use of force and brutality shown by the Israeli forces should be enough to tell everyone that Israel is a racist endeavour and will stop at nothing to demean, humiliate, punish Palestinians #ApartheidIsrael #RIPShireen https://t.co/XudSekvfyb"
142,"If such a thing happened to a #journalist in #Ukraine, the American media would make hundreds of documentaries out of it. What is the origin of this double standard? Does human rights accept a double standard? So why no one talks about human rights?
#ShireenAbuAqla #IsraeliCrimes https://t.co/1wic0Pv6P4"
143,"#ApartheidIsrael regime shoots dead @AlJazeera journalist #ShireenAbuAkleh - she was shot on Wednesday while covering #Israeli raids on the city of #Jenin in occupied #Palestine -
https://t.co/SRn4TT8q0o https://t.co/iqFs4s7ePo"
144,"We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israeli occupying forces the same way hundreds of Palestinians are every year. We need justice for Shireen and every #Palestinian. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/nOUSQXJ3DA"
145,This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Palestine #Sheerin_Abu_Aqla #شيرين_ابو_عاقلة https://t.co/skQqZdA5Ii
146,"We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israeli occupying forces the same way hundreds of Palestinians are every year. We need justice for Shireen and every #Palestinian. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/nOUSQXJ3DA"
147,"#ShireenAbuAqla was left to bleed to death.

#Watch Under heavy Israeli gunfire, journalists and medics were unable to reach her after she was fatally shot in the head by Israeli live bullets, earlier today.

#IsraeliCrimes #StopIsrael https://t.co/31EtGad4cJ"
148,"The moment #ShireenAbuAqla 🇵🇸was assassinated earlier today in cold blood at the hands of Israeli occupation forces.
We want justice.

#شيرين_ابو_عاقلة 
#Palestine 
#EndIsraeliApartheid #EndIsraeliOccupation https://t.co/uKOcA4FAyH"
149,"@AJEnglish @marwanbishara Condolences to Family and Friends.

Bastard Israelis

#ApartheidIsrael"
150,"""In Cold Blood""
Zionist illegal occupiers assassinate an innocent journalist in occupied Palestine reporting for @AJEnglish
Where is the outcry @Ummah Where is the condemnation @UN #FreePalestine #BDS #BoycottIsrael https://t.co/nEk0gFg6jT"
151,"Zionist terrorists feed on the blood of innocent people of #Palestine.

#ShireenAbuAkleh 
#IsraeliCrimes #IsraelTerrorism 

Keep it up @_AhmedQuraishi 
Shame on you @sharakango 

#PalestineWiBeFree"
152,"We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israeli occupying forces the same way hundreds of Palestinians are every year. We need justice for Shireen and every #Palestinian. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/nOUSQXJ3DA"
153,"Israel Murders Journalists.

Pass It On.

#ShireenAbuAkleh
#IsraeliCrimes
#Stand4AlQudas
#FreePalestine🇵🇸 https://t.co/m8Z3dTMGUm"
154,"If such a thing happened to a #journalist in #Ukraine, the American media would make hundreds of documentaries out of it. What is the origin of this double standard? Does human rights accept a double standard? So why no one talks about human rights?
#ShireenAbuAqla #IsraeliCrimes https://t.co/1wic0Pv6P4"
155,When were the Israeli forces ever held accountable for the killing of #Palestinians? Shireen Abu Akel was not the first journalist deliberately murdered and this behavior will continue as long as the US Gov and media shield #ApartheidIsrael from accountability. #FreePalestine https://t.co/3qzRAlKawT
156,Remember the reporter’s name #ShireenAbuAkleh ! #IsraeliCrimes #IsraelTerrorism https://t.co/VLLGO9qlcQ
157,I Do not have the words to express the pain i feel for what happened to #ShireenAbuAkleh. #IsraeliCrimes #IsraelTerrorism #IsraelTerroristState
158,"We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israeli occupying forces the same way hundreds of Palestinians are every year. We need justice for Shireen and every #Palestinian. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/nOUSQXJ3DA"
159,"11-05-2022
#Palestine | video documenting the moment journalist #ShireenAbuAqleh 
was hit by an Israeli sniper's bullet, according to eyewitnesses, to the head in the unprotected area under the ear, among unarmed civilians in Jenin camp this morning.
#IsraeliCrimes https://t.co/USVx4rvb36"
160,"@USAmbIsrael @AJArabic @AJEnglish They shoot journalists, don't they?

They also shoot occupied, unarmed protestors

The reality : It's a sport for Israel’s snipers #WarCrimes  

I kept the casing of every round I fired,”.. I know: 52 definite hits.”

#WarCrimes #ICC
#BDS #ApartheidIsrael

https://t.co/r1CeuusQN7"
161,When were the Israeli forces ever held accountable for the killing of #Palestinians? Shireen Abu Akel was not the first journalist deliberately murdered and this behavior will continue as long as the US Gov and media shield #ApartheidIsrael from accountability. #FreePalestine https://t.co/3qzRAlKawT
162,"70 members of Harvard University's faculty have condemned the student newspaper, The Crimson, for endorsing the antisemitic #BDS movement which disproportionately targets #Israel.

We applaud these 70 individuals for taking a stand against hatred and bias. https://t.co/k3i5RZfneD"
163,@SpeakerPelosi Shut your mouth nonsense pelosense Imagine the daily life of #Palestinians #ApartheidIsrael #AlJazeera #Shereen_Abu_Aqleh #FreePalestine #IsraeliCrimes #JournalismIsNotACrime #Shereen_Abu_Aqleh #IsraelTerrorism
164,"Officially: #Iraq issues a law prohibiting and criminalizing normalization with the ""Israeli"" Criminal occupation, and anyone who violates this exposes himself to the legal issue of high treason, and exposes himself to “execution or life imprisonment.” #IsraeliCrimes"
165,"Bloodthirsty, vicious inhuman #IsraeliOccupation forces. Stop #IsraeliCrimes. https://t.co/AXojuZa1qc"
166,"“The killing of veteran journalist Shirin Abu Akleh is a bloody reminder of the deadly system in which Israel locks Palestinians. Israel is killing Palestinians left and right with impunity.”- @amnesty @S_jazi
#EndIsraeliApartheid 
https://t.co/HMfTA636K0 https://t.co/dljDoAiAgx"
167,"Moroccan regime #Makhzen, all those in favor of normalization with Apartheid and war criminals of Israel should be ashamed of themselves.

Make no mistake.
We will not forget nor will we forgive.

#ShireenAbuAqleh
#BDS
@BDSmovement 
@BDSMaroc 
#FreeKoulchi
#Mamfakinch https://t.co/pzYLJpbx40"
168,"The funeral of martyr Veteran Al Jazeera
Palestinian journalist. She was shot dead in cold blood this morning during ‘israeli’ raid in Jenin refugee camp,occupied “West Bank”, Palestine
#FreePalestine #Palestine #ApartheidPalestine #ICCIsrael #CrimesOfIsrael #EndIsraeliApartheid https://t.co/1Z0KgXsZFp"
169,"Footage documenting first moments when Shireen Abu Aqleh was shot dead by an Israeli sniper and shows locations in which Palestinian gunman depicted in a video distributed by IOF as well as location where she was killed.
#ShireenAbuAkleh 
#ShireenAbuAqla #EndIsraeliApartheid https://t.co/h9SNdmeQkO"
170,"According the Hebrew media || 
Israeli army investigation: Shirin Abu Aqleh was 150 meters away when she was targeted, and Dovdovan unit fired dozens of bullets.

#IsraeliCrimes
#ShireenAbuAqleh https://t.co/J7LuhY20eg"
171,"Journalist Shireen Abu Akleh was killed while covering an Israeli raid on a Palestinian refugee camp. Her death MUST be investigated as a possible war crime.

The recent escalation of violence highlights the urgent need to #EndIsraeliApartheid 
https://t.co/kaPkJG3sfw"
172,"A genocidal barbaric, apartheid regime paid for by the American taxpayers. The blood of #ShereenAbuAqleh is on American hands @POTUS @VP @BernieSanders @MarkRuffalo @SusanSarandon @Ilhan @AOC @RashidaTlaib #ApartheidIsrael #FreePalestine https://t.co/sB1Ib7I0BR"
173,"USA is, has always been complicit in #ApartheidIsrael .
#uspoli #cdnpoli https://t.co/XTRW9DWQuh"
174,"HP (Hewlett Packard) provides &amp; operates technology that Israel uses to maintain its violent system of apartheid, occupation and settler colonialism over Palestinian people (including children)

#BoycottHP as part of the Boycott, Divestment, Sanctions (#BDS) movement https://t.co/l6biUgO33g"
175,Israel continues it’s terrorism against the Palestinian …. Another international war crime killing a journalist in cold blood #Shereen_Abu_Aqleh #ShireenAbuAkleh #Israel #IsraeliCrimes #IsraelTerrorism #FreePalestine #JuveInter #GoogleIO https://t.co/QjWvIEQITm
176,"We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israeli occupying forces the same way hundreds of Palestinians are every year. We need justice for Shireen and every #Palestinian. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/nOUSQXJ3DA"
177,"@IsraelMFA Shame on you !
#ShameOnIsrael #SaveAlAqsaMosque 
#israelwarcrimes #Palestina #Israelkills
#CrimesOfIsrael
#IsraeliCrimes
#PalestiniansLivesMatter  #BDS
#israelApartheid #FreePalestine
#zionismisterrorism @hrw @UN
@UNHumanRights  
@amnesty"
178,"Israeli occupation forces assault Palestinians outside the house of Al Jazeera journalist Shireen Abu Akleh who was shot dead by Israeli occupation forces.

#IsraeliCrimes #FreePalestine https://t.co/p3NnpPkNtQ"
179,@LinahAlsaafin Imagine the daily life of #Palestinians #ApartheidIsrael #AlJazeera #Shereen_Abu_Aqleh #FreePalestine #IsraeliCrimes #JournalismIsNotACrime #Shereen_Abu_Aqleh #IsraelTerrorism
180,"@DanHakimi @ilanst @NgAlhaji @AJEnglish #IsraeliCrimes against Palestinian Semitic peoples are horrific. Palestinian SHOULD have a right to self determination but the don't. 
https://t.co/mf0uPmy6Yx"
181,Imagine the daily life of #Palestinians #ApartheidIsrael #AlJazeera #Shereen_Abu_Aqleh #FreePalestine #IsraeliCrimes #JournalismIsNotACrime #Shereen_Abu_Aqleh #IsraelTerrorism https://t.co/C7iVuUAh7k
182,@IsraelMFA #IsraeliCrimes #ShireenAbuAkleh assassination! #stopsionism #StopGenocide #Palestine #PalestinaLibre #freepalestine #JerusalemIstheCapitalofPalestine #PalestinianLivesMatter https://t.co/cddNILUmqc
183,"The Israeli occupation is working hard to pin #ShireenAbuAqleh’s murder on Palestinians. No body is buying their neck-twisted version of the events, except those who are eager to bend the knee every chance they get.
#FreePalestine
#JournalismIsNotACrime
#EndIsraeliApartheid https://t.co/A0RpvNleVu"
184,Face it @POTUS @BorisJohnson YOU must own your contributions to #IsraeliCrimes. https://t.co/LN2JyjQM5P
185,@OnlinePalEng Imagine the daily life of #Palestinians #ApartheidIsrael #AlJazeera #Shereen_Abu_Aqleh #FreePalestine #IsraeliCrimes #JournalismIsNotACrime #Shereen_Abu_Aqleh #IsraelTerrorism
186,@YousefMunayyer “Israeli investigations” are as credible as my 2 year old nephew. 🤢🤢🤮🤮 #FreePalestine #EndIsraeliApartheid #EndIsraeliOccupation
187,"Israel is killing Palestinians left and right with impunity. 
How many more need to be killed before the international community acts to hold Israel accountable for the continuing crimes against humanity? 
#EndIsraeliApartheid ✊
#ShireenAbuAkleh
https://t.co/yq3Pd45MIk"
188,"We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israeli occupying forces the same way hundreds of Palestinians are every year. We need justice for Shireen and every #Palestinian. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/nOUSQXJ3DA"
189,"If such a thing happened to a #journalist in #Ukraine, the American media would make hundreds of documentaries out of it. What is the origin of this double standard? Does human rights accept a double standard? So why no one talks about human rights?
#ShireenAbuAqla #IsraeliCrimes https://t.co/1wic0Pv6P4"
190,"Banning #UKCitizens from #Protesting against #IsraelsGovernment is #AntiDemocratic. Here's why https://t.co/6Xhb64a6sZ via @MidWalesMike 

#HumanRightsAbuse 

#ProtestAgainstIsrael #BoycottIsrael 

#Palestine 🇵🇸 #ProPalestine #SolidarityWithPalestine"
191,"70 members of Harvard University's faculty have condemned the student newspaper, The Crimson, for endorsing the antisemitic #BDS movement which disproportionately targets #Israel.

We applaud these 70 individuals for taking a stand against hatred and bias. https://t.co/k3i5RZfneD"
