,tweet
140,"Extremist #Israeli settlers stormed and performed Talmudic rituals in the courtyards of Al-Aqsa Mosque backed by Israeli occupation forces,  today morning.

Zionist 
#ApartheidIsrael https://t.co/gz2ksr05QS"
141,"149 Israeli settlers including extremist Jewish rabbi Yehuda Glick stormed Al-Aqsa Mosque complex.

They always come under the #IsraeliOccupation forces protection, because they are just intruders with no right in the Muslims' holy site.

#FreePalestine 🇵🇸 https://t.co/I2kUkXIjt6"
142,Imagine sending your kids to a Cafe and this happens because these #Israeli scums think God allows them to. #IsraeliCrimes https://t.co/fXknxVILzA
143,"@EUpalestinians We need actions not words !!
You must do something to stop this violence country 
🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#FreePalestine 
#BoycottIsrael https://t.co/VU0AU4ZYda"
144,"@EUpalestinians We don't want only words , we want serious steps.
#BoycottIsrael 
#FreePalestine 🇵🇸 https://t.co/mfpLl23ARI"
145,"@EUpalestinians Why do you deal like this, with all the crimes and killings that Israel does, why did you not take a stand against them? 🇵🇸
#BoycottIsrael 
#FreePalestine https://t.co/SNc4FbHo0H"
146,"149 Israeli settlers including extremist Jewish rabbi Yehuda Glick stormed Al-Aqsa Mosque complex.

They always come under the #IsraeliOccupation forces protection, because they are just intruders with no right in the Muslims' holy site.

#FreePalestine 🇵🇸 https://t.co/I2kUkXIjt6"
147,"@EUpalestinians For 73 years, the Palestinian people have been suffering from displacement, demolition, detention and the killing of innocent children!
When will you take steps to stop the crimes of the Israeli occupation!!?
#BoycottIsrael 
#FreePalestine 🇵🇸 https://t.co/zjAGHMc3WS"
148,"Remember when #israel attacked this humanitarian ship? Remember when israel attacked @USSLibertyDay? Yeah families still waitin for justice. @WhiteHouse has been sleepin since the latter. #FreePalestine #IsraeliTerrorists #israelicrimes #BDS 
https://t.co/nUilTlOYpf"
149,New evidence suggests Shireen Abu Akleh was shot dead in targeted attack... https://t.co/ZpxGK47d8j via @YouTube #IsraeliTerrorists #IsraeliCrimes End the illegal colonial #occupation.
150,"While palestinian students returned to their homes, Israeli occupation forces were chasing them, firing rubber bullets and sound bombs at them, and confiscating thiers bags in an al-Amud neighbourhood in occupied Jerusalem.
#FreePalestine
#EndIsraeliApartheid https://t.co/3oMZB2BAQX"
151,Hey @EricPickles are you asking for an investigation into the #Israeli curriculum &amp; religious school teachings that contribute to this hate &amp; racism among the young? Surely if you are concerned about radicalisation &amp; hate you would be consistent in your demands? #ApartheidIsrael https://t.co/Y7zgro2dD5
152,"Keith is an apartheid denier. He supports Zionism 'without qualification' and will always put the interests of the rogue state of #ApartheidIsrael above those of anyone else, including Palestinians and the British people. Don't be like Keith. https://t.co/errc7UgCyK"
153,"@tombateman This was not the first attack on journalists by the Israeli occupation forces, and it was not the last, of course. This criminal occupation has killed many journalists, the last of whom was Shireen Abu Aqleh.
#FreePalestine 
#EndIsraeliApartheid 
#BoycottIsrael https://t.co/pb8BjsQWcI"
154,"#BDS Pressure Works!

@HP-branded companies end major contracts with apartheid Israel, including Aviv System for population database.

Let's escalate our campaign to end @HPE's remaining contract with Israeli police and prison services.

https://t.co/FzotdS5va9 https://t.co/zQGKACjKCV"
155,"Extremist #Israeli settlers stormed and performed Talmudic rituals in the courtyards of Al-Aqsa Mosque backed by Israeli occupation forces,  today morning.

Zionist 
#ApartheidIsrael https://t.co/gz2ksr05QS"
156,"Extremist #Israeli settlers stormed and performed Talmudic rituals in the courtyards of Al-Aqsa Mosque backed by Israeli occupation forces,  today morning.

Zionist 
#ApartheidIsrael https://t.co/gz2ksr05QS"
157,"@BgoerckeRobert When it looks like apartheid and acts like apartheid, it is apartheid.
#ApartheidIsrael https://t.co/lx0Sx2sC45"
158,"This is #Israeli regime sponsored illegal zionist immigrant  violence against native Palestinians. Which the so called ""most moral army in the ME"" takes part in and acts as body guards for the Israeli settler savages.

Opposing #IsraeliTerrorism is not antisemitic.

#Palestine https://t.co/XclwVV8KxS"
159,"Join Al-Haq and other organizations for a discussion on Israeli Apartheid against the Palestinian people &amp; the UK's obligations under international law today... 
@btselem @DAWNmenaorg @AmnestyIsrael @OmarSShakir @sarahleah1 @HagaiElAd @SolomonSacco 
#EndIsraeliApartheid https://t.co/vd3ecm8S6s"
160,"Extremist #Israeli settlers stormed and performed Talmudic rituals in the courtyards of Al-Aqsa Mosque backed by Israeli occupation forces,  today morning.

Zionist 
#ApartheidIsrael https://t.co/gz2ksr05QS"
161,"#JoeBiden is using $3.8 billion a year in US taxes to subsidize the #fascism &amp; #WhiteSupremacy of Israel's apartheid regime but he should be supporting #BDS instead to #FreePalestine from #ApartheidIsrael's illegal &amp; genocidal occupation~!

https://t.co/ruOK2twqMG"
162,"Extremist #Israeli settlers stormed and performed Talmudic rituals in the courtyards of Al-Aqsa Mosque backed by Israeli occupation forces,  today morning.

Zionist 
#ApartheidIsrael https://t.co/gz2ksr05QS"
163,"Extremist #Israeli settlers stormed and performed Talmudic rituals in the courtyards of Al-Aqsa Mosque backed by Israeli occupation forces,  today morning.

Zionist 
#ApartheidIsrael https://t.co/gz2ksr05QS"
164,"Pakistan's clash with Israel is based upon:
- Aqsa Mosque/Al Quds
- Palestinian nation
- Ideological conflict: #Islam vs #Zionism

These 3 don't seem to get resolved and Pakistanis are not going to compromise.

#IsraeliCrimes
 #اسرائیلی_ایجنٹ_نامنظور"
165,@Holdmypint @AlanFarrell East Jerusalem is occupied by #ApartheidIsrael. End the occupation. End the apartheid.
166,@Mafia5000 Yet more colonial Apartheid brutality in action. #ApartheidIsrael
167,"🇵🇸#Palestine | Confrontations broke out between Palestinians and the Israeli occupation in Qalandia refugee camp, norh of Jerusalem, pre dawn today. 31.5.2022
#ApartheidIsrael #ICC4Israel #BDS https://t.co/duhZ17OfyC"
168,"eye.on.palestine 🇵🇸#Palestine | Israeli settlers perform rituals in the courtyards of Al-Aqsa Mosque after breaking into it this morning, under the protection of occupation forces. 31.5.2022 #ApartheidIsrael #BDS #ICC4Israel https://t.co/Q71e8IwXeN"
169,#IsraeliSettlers set fire to large tracts of land south of #Nablus #IllegalIsraeliSquatters #IsraeliSquatterViolence #IsraeliSquatterCrimes #ApartheidIsrael #LandTheft  #SanctionIsraelNow https://t.co/OjV97i6sA2
170,"@mishtal “Israel doesn’t need anyone to survive” so tell them to reject the billions in US Aid. 
But they won’t because then they can’t maintain the illegal apartheid state they created. 
Lol your comment, like you, is pathetic. #ApartheidIsrael 

#FreePalestine FROM THE RIVER TO THE SEA!"
171,"Israeli settlers are given a free hand to attack Palestinian properties in Urif village, near Nablus city, under the watch &amp; complicit of the #IsraeliOccupation forces. https://t.co/mWFNErfEZh"
172,Boycott for injustice #BDS https://t.co/X4CNSTHKGW
173,Three #Palestinian boys murdered by #Zionist storm troops in one week. Dismantle #ApartheidIsrael https://t.co/BtJduz2erU
174,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
175,"The occupation forces confiscated the Palestinian flag after Palestinian youths raised it yesterday over the apartheid wall in the city of Abu Dis, east of occupied Jerusalem.

#PalestineFlagDay
#EndIsraeliApartheid
#SahabatPalestina_ID https://t.co/I7wHOObfyZ"
176,Boycott for injustice #BDS https://t.co/X4CNSTHKGW
177,"UAE-Israel economic partnership, Morocco-Israel MOUs, Egypt-Israel trade to reach $700m, Saudi-Israel business ties...think about how many millions were wasted funding #BDS, rather than Israeli-Palestinian cooperation...and about the idiots who still cling to BDS as a solution..."
178,"@rosiescammell Much Obliged for your efforts in conveying a clear picture to the whole world. 
Keep on reporting the heinous crimes of the occupation of the whole world, these attacks are not the first nor the last.
#FreePalestine #IsraeliCrimes #BoycottIsrael https://t.co/CGmwYrl6vi"
179,"#BDS? What BDS? Israel signs a free trade agreement with the UAE, its first big trade accord with an Arab state and a move aimed at boosting trade between the two Middle East nations. https://t.co/c8pn7o6s2m"
180,"@tombateman Much Obliged for your efforts in conveying a clear picture to the whole world. 
Keep on reporting the heinous crimes of the occupation of the whole world, these attacks are not the first nor the last.
#FreePalestine #IsraeliCrimes #BoycottIsrael https://t.co/CGmwYrl6vi"
181,"Oof! Do check out the photos below. They do an excellent job of conveying the headache @Pal_action are giving Elbit.
#ShutElbitDown 
#FreePalestine 
#EndIsraeliApartheid https://t.co/NPLzjbyttK"
182,"@mishtal “Israel doesn’t need anyone in the West to tell it how to survive”.

I agree. Let’s start with taking away the $4 billion in military and economic aid we send to Israel. 

#ApartheidIsrael"
183,Boycott for injustice #BDS https://t.co/X4CNSTHKGW
184,...#ApartheidIsrael this how it's done ⤵️ https://t.co/G7Z0mRlJYE
185,Get away from here! What are you doing in my own country?! #IsraeliWarCrimes #IsraeliTerrorism #WeareaIIIdrissa #FreeAhmadManasra #FreeKhalil #Unchilding #FreePalestine #rtitbot https://t.co/1NbgyBQU0H
186,"UAE-Israel economic partnership, Morocco-Israel MOUs, Egypt-Israel trade to reach $700m, Saudi-Israel business ties...think about how many millions were wasted funding #BDS, rather than Israeli-Palestinian cooperation...and about the idiots who still cling to BDS as a solution..."
187,Remember when they claimed that #BDS was non-violent?   https://t.co/JOdtsjfYBn
188,Remember when they claimed that #BDS was non-violent?   https://t.co/JOdtsjfYBn
189,Get away from here! What are you doing in my own country?! #IsraeliWarCrimes #IsraeliTerrorism #WeareaIIIdrissa #FreeAhmadManasra #FreeKhalil #Unchilding #FreePalestine #rtitbot https://t.co/1NbgyBQU0H
190,"UAE-Israel economic partnership, Morocco-Israel MOUs, Egypt-Israel trade to reach $700m, Saudi-Israel business ties...think about how many millions were wasted funding #BDS, rather than Israeli-Palestinian cooperation...and about the idiots who still cling to BDS as a solution..."
191,"""Death to Arabs""
""May your village burn""
""Shuafat is on fire""
""Mohammed is dead""
""Shireen is a whore""
A small selection of the racist and violent chants heard in #Jerusalem during the provocative Flag March.

#ApartheidIsrael 
Zionist https://t.co/PdOBTE80md"
192,Boycott for injustice #BDS https://t.co/X4CNSTHKGW
193,"#BDS is not anti-Semitic, but anti-occupation.  Councilwoman .@InnaVernikov should get her facts straight. https://t.co/E7jGUm6QlG
#FreePalestine  #PalestineWillBeFree  #PalestinianLivesMatter"
194,"#BDS? What BDS? Israel signs a free trade agreement with the UAE, its first big trade accord with an Arab state and a move aimed at boosting trade between the two Middle East nations. https://t.co/c8pn7o6s2m"
195,#ApartheidIsrael Trying to Blind the World to their Brutal ILLEGAL 55+YEAR OCCUPATION of #Palestine  #BDS https://t.co/hEnibQMMkI
196,@Timesofgaza Settlers or criminals? #IsraeliApartheid #boycottIsrael
197,@AlanFarrell When will you stop #Israelicrimes
198,"Oof! Do check out the photos below. They do an excellent job of conveying the headache @Pal_action are giving Elbit.
#ShutElbitDown 
#FreePalestine 
#EndIsraeliApartheid https://t.co/NPLzjbyttK"
199,Pogroms sustain #ApartheidIsrael https://t.co/9N8YiTOP3M
200,"@tombateman Much appreciation for your efforts to document what is happening in Jerusalem.  Keep reporting the heinous crimes committed against the Palestinians.
  These attacks against journalists are neither the first nor the last 💔 
  #FreePalestine #IsraeliCrimes https://t.co/M3HzVzzOcF"
201,Zionist settlers re-enacting Krystalnacht is totally normal for #ApartheidIsrael https://t.co/so32lHqFYz
202,"Cartoon | What are the chances of President Joe Biden and the The White House investigating the brutal murder of #Palestinian journalist Shireen Abu Akleh?

Zionist 
#ApartheidIsrael

Art by Carlos Latuff| @mondoweiss https://t.co/KyJc78cGfl"
203,"Colonial #Israeli settlers attack Al-Nabi Yunis Mosque in Halhul backed by Israeli occupation forces and remove Palestinian flags from it.

#ApartheidIsrael 
Zionist https://t.co/y95bArSVdt"
204,Zionist settlers re-enacting Krystalnacht is totally normal for #ApartheidIsrael https://t.co/so32lHqFYz
205,"#BDS? What BDS? Israel signs a free trade agreement with the UAE, its first big trade accord with an Arab state and a move aimed at boosting trade between the two Middle East nations. https://t.co/c8pn7o6s2m"
206,"eye.on.palestine 🇵🇸#Palestine | Israeli settlers perform rituals in the courtyards of Al-Aqsa Mosque after breaking into it this morning, under the protection of occupation forces. 31.5.2022 #ApartheidIsrael #BDS #ICC4Israel https://t.co/Q71e8IwXeN"
207,"@cynthiamckinney Anyone that was privileged to attend the classified briefing of the attack on the USS Liberty, as I was, will know this was a premeditated assault.

This event is also the catalyst for America’s political duopoly becoming a satellite or puppet of #ApartheidIsrael."
208,"1. U.S. company builds gun. 2. U.S. company sells that gun to Israel. 3. Israeli sniper uses that gun to kill American-Palestinian citizen #ShireenAbuAkleh 
Any questions? https://t.co/3RR2skYvWN
#شيرينابوعاقلة #IsraeliCrimes #accountability #IntlCrimCourt"
209,I’m fucking done paying taxes. I refuse to fund this. #ApartheidIsrael #FreePalestine https://t.co/7ON4EstLXc
