,tweet
161,RT @bmulligan82: Mural in memory of murdered journalist Shireen Abu Akleh #ShireenAbuAkleh #ShireenAbuAqleh #Palestine #FreePalestine #Isra…
162,"RT @larumaih: No matter what your religion or race is, being a human is enough to raising voice for Palestine. Palestine is a battleground…"
163,"RT @Ikzera01588590: Israeli Police Attack Mourners at Palestinian Journalist’s Funeral
#Palestine 
#ShireenAbuAkleh 
#IsraeliCrimes 
#Israe…"
164,RT @QuraishAfnan: journalism is not a crime @bellahadid #IsraeliCrimes  #Palestinian https://t.co/9V4De0W0XH
165,"RT @murabetat: For the 38th day in a row, prisoner Raed Rayan continues his open hunger strike, demanding that his administrative detention…"
166,"The ruling party and the prime minister in Israel oppose the enactment of the Equality Law.
Which democratic country are you talking about?
#ApartheidIsrael https://t.co/kAACrqtyjj"
167,RT @soad50: #Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation
168,"RT @Zahrakhanpak911: Today marks the start of never ended Nakba,when israeli robbers broke into the #Palestine,displaced 750000 Palestinian…"
169,RT @murabetat: The medical system of the Israeli occupation participates in the process of abusing the hunger strikers and this emerged by…
170,"RT @SaulStaniforth: ""Put pressure on your politicians to come with policies that sanction or hold Israel accountable for its violations of…"
171,"RT @soad50: #Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation 
 https://t.co/vRoepPSlZo"
172,"#Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation 
 https://t.co/vRoepPSlZo"
173,"RT @irishelt: We're at the 'Air con is struggling because lack of electricity but it's really heating up' stage...

😬🥵
#Ukraine #Syria #Rus…"
174,"RT @JustMeBeingMe4: @emilykschrader Normal people with a modicum of truth can deduce ...the conduct of the Israeli police was criminal.

Wh…"
175,"RT @PalFriends2020: Thousands of Palestinians in Ramallah, Gaza &amp; other cities marked the 74th anniversary of the Palestinian #Nakba.

Afte…"
176,"RT @PalFriends2020: Thousands of Palestinians in Ramallah, Gaza &amp; other cities marked the 74th anniversary of the Palestinian #Nakba.

Afte…"
177,"RT @PalFriends2020: Thousands of Palestinians in Ramallah, Gaza &amp; other cities marked the 74th anniversary of the Palestinian #Nakba.

Afte…"
178,"@theIMEU They should fear #God.... for they will be held to account. Already they have lost their minds and behaving bizarrely. They are now thugs, thieves and murderers. #WarCrimes #CrimesAgainstHumanity #FreePalestine #ApartheidIsrael"
179,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/TJSakOGImr"
180,"RT @jokerinside2022: The world Is watching...
#SherineAbuAqleh #susansarandon #IsraeliCrimes #FreePalestine https://t.co/iAP5cfDjR8"
181,"RT @Wafaa_bdalhady: The criminal Israeli occupation killed the Palestinian journalist Shireen Abu Aqle twice, once when an Israeli sniper s…"
182,RT @soad50: #Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/dS1MmAOn9x
183,"@nytimes Correction to @nytimes:  Stop parroting the criminals’ narrative.  No “rocks were thrown.”  Israel never intended to allow the funeral procession.  #EndIsraeliApartheid.  Shireen wasn’t just “killed,” she was executed by a trained Israeli sniper. #IsraeliWarCrimes."
184,#Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/dS1MmAOn9x
185,"Palestinian childrens killed by Jewish Terrorists.

#ApartheidIsrael 
#JewishZionistTerrorism 
#PalestinianLivesMatter
#UkraineRussiaWar https://t.co/W7Jxk71vGy https://t.co/wP1UrJ3wk1"
186,"RT @covid1948: Watch💔

Tamer Al-Mishal mourns in tears for his colleague #ShireenAbuAkleh, who was martyred after being shot by the occupat…"
187,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
188,#racism #bigot #IsraeliCrimes #ApartheidIsrael #FreePalestine this is what hate looks like. This is indeed the mentality of Nazism. https://t.co/zsXbfgePSd
189,"RT @Anas2292002: My mother always taught us that Palestine is a part of us, and now my little sister learned that from my mother💓A picture…"
190,@PalBint They should fear #God.... for they will be held to account. Already they have lost their minds and behaving bizarrely. #WarCrimes #CrimesAgainstHumanity #FreePalestine #ApartheidIsrael
191,RT @soad50: #Nakba74 #Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/bmF4AgJcE8
192,RT @BDSmovement: The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler…
193,#Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/gYhjs3Plsa
194,"RT @SocialistAnyDay: In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishme…"
195,"RT @kamelhawwash: Painful. 

Watching #Shireen_Abu_Aqleh’s last report for @AJArabic before she was assassinated by #ApartheidIsrael’s #ter…"
196,"RT @AmnestyUK: 74 years since the #Nakba, home demolitions and forced evictions continue to be the reality for millions of Palestinians liv…"
197,"Thousands of Palestinians in Ramallah, Gaza &amp; other cities marked the 74th anniversary of the Palestinian #Nakba.

After 74 years, the Palestinian people are full of determination to continue the path for a #FreePalestine 🇵🇸 &amp; to end the #IsraeliOccupation.
#Nakba74 https://t.co/K9oOeKFWYh"
198,RT @stroutcw: The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestin…
199,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/xVxf5cRWk8"
200,"RT @IsmailYSyed: Finally, the premise “[#ApartheidIsrael] #Israel’s right to exist”—a settler colonial state founded upon colonising &amp; ethn…"
201,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/vLhrXk0wYp"
202,#Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/bb2aSDMZFJ
203,"RT @freedompalest1: 74 years after AlNakbah, we are still resilient and we want our homeland of Palestine back.

DO NOT STOP TALKING ABOUT…"
204,"RT @freedompalest1: Today marks the 74th year anniversary of the Palestinian natives Catastrophe, Nakbah, when they were ethnically cleanse…"
205,#Nakba74 #Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/bmF4AgJcE8
206,"RT @Palestinell: Avi Benyahu, former spokesman for the Israeli occupation army: ""Let us suppose that Shireen Abu Aqleh was killed by the ar…"
207,@yaramusleh1993 Meanwhile #US continues to provide massive funding to #ApartheidIsrael
208,RT @MCAOps: Janna Jihad: ''The #Zionist are not going to stop us from speaking the truth and informing the world about what is going on. We…
209,RT @soad50: #Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/G8pRVKpGsM
210,RT @soad50: #Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation
211,#Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/be88LCtARo
212,"RT @SocialistAnyDay: In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishme…"
213,RT @BDSmovement: The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler…
214,"RT @pal_women: Al-Jazeera Correspondent and Palestinian icon, Shereen Abu Aqleh, was murdered by the Israeli occupation bullets during her…"
215,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
216,"RT @SocialistAnyDay: In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishme…"
217,#Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/TpXXCBIaHF
218,"RT @SocialistAnyDay: In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishme…"
219,RT @soad50: #Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/G8pRVKpGsM
220,RT @tamdeanburn: This is how Israel prepares for celebrating 15 May anniversary of its foundation. Nothing could show more starkly that its…
221,#Nakba74 #FreePalaestine #IsraeliWarCrimes 🇵🇸👍✌️🙏🇵🇸💔the day of #Nakba 1948   #IsraeliOccupation https://t.co/G8pRVKpGsM
222,RT @BDSmovement: The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler…
223,"RT @freedompalest1: Today marks the 74th year anniversary of the Palestinian natives Catastrophe, Nakbah, when they were ethnically cleanse…"
224,"RT @SaulStaniforth: ""Put pressure on your politicians to come with policies that sanction or hold Israel accountable for its violations of…"
225,RT @SoniaKatiMota: Breaking The Silence: Israeli Female Soldier Testimonies [Must Watch and Must Share]‼️ Israeli female soldier #BreakTheS…
226,"RT @tzetzelaki: To Support Palestine, you don't need to be a Muslim. You just need to be a freedom-loving human.

#NakbahDay 

#FreePalesti…"
227,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
228,"RT @SaulStaniforth: ""Put pressure on your politicians to come with policies that sanction or hold Israel accountable for its violations of…"
229,"RT @Sajidnaiyer: Israeli occupation forces suppress a vigil to commemorate the 74th anniversary of Nakba at 'Tel Aviv' University, which is…"
230,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
231,"RT @SaulStaniforth: ""Put pressure on your politicians to come with policies that sanction or hold Israel accountable for its violations of…"
232,"RT @Sajidnaiyer: Daoud Zubeidi, the brother of prisoner Zakaria Zubeidi, succumbed to his wounds after being shot and arrested by Israeli o…"
233,"RT @Sajidnaiyer: Photos of the 1948 Nakba (exodus) of Palestine when more than 750,000 indigenous Palestinians were displaced from their ho…"
234,"RT @SaulStaniforth: ""Put pressure on your politicians to come with policies that sanction or hold Israel accountable for its violations of…"
235,"RT @NesmaJa97: Palestinian ex-detainee Dawoud Zubeidi, brother of the prisoner Zakaria Zubeidi succumbed to his wounds sustained by Israeli…"
236,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
237,"RT @SocialistAnyDay: In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishme…"
238,"RT @SaulStaniforth: ""Put pressure on your politicians to come with policies that sanction or hold Israel accountable for its violations of…"
239,"RT @NesmaJa97: The photo of the Palestinian journalist, Shireen Abu Aqleh, who was assassinated yesterday by Israeli occupation forces prev…"
240,"RT @SaulStaniforth: ""Put pressure on your politicians to come with policies that sanction or hold Israel accountable for its violations of…"
241,"@YishaiFleisher Israel flags, genocide flags. #IsraeliCrimes"
242,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
243,RT @MarwaEl94317678: @RBoydBarrett The closest video of the Israeli occupation thugs attacking the funeral procession of #ShireenAbuAkleh a…
244,"Razzan Al Najjar!
First time, i had came to know the true brutality of isr@el and adored this girl. #Ideal #FreePalestine
#IsraeliCrimes #RazzanAlNajjar #NewProfilePic https://t.co/Ntjukzsrmm"
245,"Mishaal calls on PA to halt security coordination with zionist regime #Palestine #جنين #Jenin #IsraeliCrimes
https://t.co/i1KFPYiPQs https://t.co/DalUpLAt8a"
246,"RT @LatuffCartoons: For #Israel, it's not enough to have shot dead Palestinian journalist #ShireenAbuAkleh.
It's necessary to brutalize the…"
247,"RT @hawra_wahaibi: Do we have to redefine terrorism!!
#BuffaloMassacre 
#BuffaloNY 
#الكيان_الصهيوني
#يحدث_الآن 
#شيرين_أبوعاقلة 
#IsraeliC…"
248,"Painful. 

Watching #Shireen_Abu_Aqleh’s last report for @AJArabic before she was assassinated by #ApartheidIsrael’s #terrorists in uniform on #Nakba74. It was to be aired today but she isn’t here to watch it being broadcast because the #terroriststate murdered her in #Jenin."
249,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
250,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
251,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
252,"RT @mr_stephen_moss: As #Israel murder Shireen &amp; then attack and intimidate the mourners at the reporter's funeral, why has pro Israeli Rac…"
253,"RT @Zimmlaw175: The first #BDS movement. 
This one is no different. https://t.co/NaUDL0D2BB"
254,"RT @SaulStaniforth: ""Put pressure on your politicians to come with policies that sanction or hold Israel accountable for its violations of…"
255,"RT @SocialistAnyDay: In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishme…"
256,"RT @hawra_wahaibi: Do we have to redefine terrorism!!
#BuffaloMassacre 
#BuffaloNY 
#الكيان_الصهيوني
#يحدث_الآن 
#شيرين_أبوعاقلة 
#IsraeliC…"
257,RT @BDSmovement: The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler…
258,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
259,"@wesstreeting I hope that the difficult three days you spent alone in an NHS hospital will help you to

*actually do something*

to stop #ApartheidIsrael from separating Palestinian mothers from critically ill new born babies. 

#FreePalestine

https://t.co/FgbVmNaoFE"
260,RT @kamelhawwash: #Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police for…
261,RT @BDSmovement: The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler…
262,RT @MCAOps: Janna Jihad: ''The #Zionist are not going to stop us from speaking the truth and informing the world about what is going on. We…
263,"#UK govt helps fund #ApartheidIsrael that bombed Al Jazeera office building in Gaza.

Do you think UK govt would turn such a blind eye if a state blew up the #Telegraph ?

Stop funding Israel! 

https://t.co/wbOC0aZC7d via @AJEnglish"
