,tweet
144,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
145,"74 years since the #Nakba, home demolitions and forced evictions continue to be the reality for millions of Palestinians living under Israel's apartheid. 

We must stand against this racist system and loudly say #EndIsraeliApartheid https://t.co/RG6T9pkifN"
146,"Today, we commemorate 74 years of the AL NAKBA, one of the most devastating events that international oppression left on the Palestinian people. #alnakba #ApartheidIsrael https://t.co/Sw69dF43Xq"
147,"#ICC4ISRAEL • Please, don't turn away from but spread this • Israel is committing genocide in Palestine • Help stop ethnic cleansing • #BDS https://t.co/JIckb0wVkL"
148,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
149,"Anti-Zionist Jews marching in the streets of Brooklyn - New York City, in solidarity with the Palestinian people, to protest 74 years of Israeli occupation and apartheid. #Nakba74 #BDS
https://t.co/8acuk0MKe4"
150,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
151,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
152,"""You simply cannot be a liberal democracy if you operate apartheid over another people. It is a contradiction in terms because Israel’s entire society is complicit in this unjust reality.""

Former AG of Israel confirms apartheid.
#EndIsraeliApartheid
https://t.co/GqzM5K3Bgf"
153,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
154,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
155,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
156,"Today, we commemorate 74 years of the AL NAKBA, one of the most devastating events that international oppression left on the Palestinian people. #alnakba #ApartheidIsrael https://t.co/Sw69dF43Xq"
157,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
158,"""You simply cannot be a liberal democracy if you operate apartheid over another people. It is a contradiction in terms because Israel’s entire society is complicit in this unjust reality.""

Former AG of Israel confirms apartheid.
#EndIsraeliApartheid
https://t.co/GqzM5K3Bgf"
159,"Today in Limerick we @ipsc48 stood with the Palestinian people, commemorated 74 years of Nakba, remembered last years murderous attack on Gaza and of course mourned journalist Shireen Abu Akleh murdered by Israel last week. We stand against apartheid. #Nakba74 #FreePalestine #BDS https://t.co/HuCJJzYE2D"
160,"Today in Limerick we @ipsc48 stood with the Palestinian people, commemorated 74 years of Nakba, remembered last years murderous attack on Gaza and of course mourned journalist Shireen Abu Akleh murdered by Israel last week. We stand against apartheid. #Nakba74 #FreePalestine #BDS https://t.co/HuCJJzYE2D"
161,"Today, we commemorate 74 years of the AL NAKBA, one of the most devastating events that international oppression left on the Palestinian people. #alnakba #ApartheidIsrael https://t.co/Sw69dF43Xq"
162,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
163,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
164,"Mohammed Thabet, a Palestinian father from Rafah south of the Gaza Strip, named his daughters 'Shireen and Jenin' honoring the Palestinian journalist, Shireen Abu Akleh, who was shot dead by Israeli occupation forces in Jenin. 

#ShireenAbuAqleh
#IsraeliCrimes https://t.co/qHtmCe1SpZ"
165,"ELON'S TRUSTABILITY &amp; LIKABLITY is almist  %0.
So why did he buy #Twitter this quick &amp; in panic?
Very questioning..
lets call it PAID BY ARMY OF APARTHEID ISRAEL ON AMERICAN SOIL + #CIA-Pentagon data &amp; propaganda  operation units on Social Media.
#ApartheidIsrael #NATO #Zelenskyy https://t.co/7GsGzoNYXW"
166,"@ChrisHu34451470 #HoldIsraelAccountable
End Israeli Impunity
#FreePalestine 
#BDS"
167,"related to commemorating the Nakba.

Police surrounded about 30 activists for an hour and banned a flashmob and all activities under the pretext of banning anti-Semitic slogans. 
#ShereenAbuAqleh #ICC4Israel #ApartheidIsrael #BDS https://t.co/hlFohajW2t"
168,"UN Experts: “The international community must…exert available diplomatic, political and economic measures prescribed by the UN Charter to bring Israeli violations to a halt.” #EndIsraeliApartheid 
https://t.co/cySkcvwjfw https://t.co/MFdYASB5Rz"
169,"#Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police force. For #Zionism to succeed, the #Palestinians must forget. We haven’t and we won’t. All 14 million of us. We will return and #Apartheid will end. https://t.co/qadFxpoWnM"
170,The world have to watch the truth #شيرين_ابو_عاقلة  #Shereen_Abu_Aqleh  #Israel ##IsraeliCrimes  #FreePalestine  … keep tweet about shereen plz https://t.co/bnCVWD9gT6
171,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
172,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
173,"Yet another Liberal Minister lacks the basic moral integrity to identify the perpetrator (Israel). Oliphant simply won't tell us at whom his supposed outrage is aimed. It's as though the bullet that killed Shireen Abu Akleh fell from the sky.

#cdnpoli #Shireen #apartheidIsrael https://t.co/2JpmsQ4n3G"
174,"In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishment of Israel, in what is called the #Nakba - ‘the catastrophe’. 

74 years later, the Nakba continues..
#FreePalestine 🗝️🇵🇸 #BDS
https://t.co/vO19oSxVom"
175,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
176,"Let's build the movement to #BoycottIsrael:
https://t.co/ddJG95kFJL @BDSmovement

#BidenSupportsGenocide #StopArmingIsrael #Palestine #Israel #ApartheidIsrael #ApartheidIsNotSecurity #zionism #colonialism #imperialism #racism #WarCrimes #IsraeliCrimes #Gaza #FreePalestine https://t.co/kxu6ajnAW6"
177,"Let's build the movement to #BoycottIsrael:
https://t.co/ddJG95kFJL @BDSmovement

#BidenSupportsGenocide #StopArmingIsrael #Palestine #Israel #ApartheidIsrael #ApartheidIsNotSecurity #zionism #colonialism #imperialism #racism #WarCrimes #IsraeliCrimes #Gaza #FreePalestine https://t.co/kxu6ajnAW6"
178,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
179,"""You simply cannot be a liberal democracy if you operate apartheid over another people. It is a contradiction in terms because Israel’s entire society is complicit in this unjust reality.""

Former AG of Israel confirms apartheid.
#EndIsraeliApartheid
https://t.co/GqzM5K3Bgf"
180,#BDS amounts to Russia but not Israel. https://t.co/hXGjpmGWon
181,"#Israel's PR Problem, And Other Notes From The Edge Of The Narrative Matrix 

https://t.co/dXZhipZuj4 @YouTube @caitoz 

#StopArmingIsrael #Palestine #ApartheidIsrael #ApartheidIsNotSecurity #zionism #colonialism #imperialism #racism #WarCrimes #IsraeliCrimes #Gaza #FreePalestine"
182,"#Israel's PR Problem, And Other Notes From The Edge Of The Narrative Matrix 

https://t.co/dXZhipZuj4 @YouTube @caitoz 

#StopArmingIsrael #Palestine #ApartheidIsrael #ApartheidIsNotSecurity #zionism #colonialism #imperialism #racism #WarCrimes #IsraeliCrimes #Gaza #FreePalestine"
183,"UN Experts: “The international community must…exert available diplomatic, political and economic measures prescribed by the UN Charter to bring Israeli violations to a halt.” #EndIsraeliApartheid 
https://t.co/cySkcvwjfw https://t.co/MFdYASB5Rz"
184,"Today, we commemorate 74 years of the AL NAKBA, one of the most devastating events that international oppression left on the Palestinian people. #alnakba #ApartheidIsrael https://t.co/Sw69dF43Xq"
185,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
186,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
187,"Settlers uproot olive plantations from Palestinian lands in the town of Turmusaya, north of Ramallah.

#Palestine
#IsraeliCrimes https://t.co/k8KFFU00ZU"
188,"New scenes shown for the first time from the storming of the French hospital in Jerusalem and its attacks on Palestinians by the occupation forces, during the funeral of journalist Sherine Abu Akleh.

#SheikhJarrah
#SherineAbuAqleh
#IsraeliCrimes https://t.co/En0c7ZncOk"
189,"""You simply cannot be a liberal democracy if you operate apartheid over another people. It is a contradiction in terms because Israel’s entire society is complicit in this unjust reality.""

Former AG of Israel confirms apartheid.
#EndIsraeliApartheid
https://t.co/GqzM5K3Bgf"
190,"On #NakbaDay we remember the crimes perpetrated by the Zionist colonial regime against the Palestinian people, as well as their continued resistance, 74 years later.
#NakbaDay #Nakba74 #FreePalestine #EndIsraeliApartheid https://t.co/WeIVwUqii8"
191,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
192,"Demonstrations in Toronto, Canada in support of Palestine.
#Nakba74 #NakbaDay #Palestine #FreePalestine #free #Jerusalem #Israel #IsraeliCrimes #CrimeMinister #crime #CrimesAgainstHumanity https://t.co/G445yyCvmm"
193,"UN Experts: “The international community must…exert available diplomatic, political and economic measures prescribed by the UN Charter to bring Israeli violations to a halt.” #EndIsraeliApartheid 
https://t.co/cySkcvwjfw https://t.co/MFdYASB5Rz"
194,#BDS for a #FreePalestine https://t.co/sHSU1ghXiH
195,"The Real History of Palestine 👇

#svpol #Palestina #Hamas #BDS #Israel https://t.co/myebXP4lr8"
196,'The killing of #ShireenAbuAkleh would've been treated very differently if she was killed by Russian soldiers in Ukraine. There would have been no equivocations about who carried out the murder. Her death would have been denounced as a war crime.' Chris Hedges #BDS #IDFterrorists
197,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
198,"📌🇺🇸  the truth is coming over little by little!
#IsraeliCrimes #Nazism 
https://t.co/E47y99Kx7P"
199,"Is the #boycottisrael becoming stronger and more widespread?

Live:
Mon 17 Jan 7pm GMT
https://t.co/F13udHAVFW

A Kalima Horra show Hosted by @georgegalloway

Speakers:
Tony Greenstein
@davidrrandall
Daniel O' Brien
Steve Bell
Prof. Farid Esack

#SallyRooney @RednRuff #Zionism https://t.co/XjTpeh6kBY"
200,"@nadhimzahawi #BDS 
#ApartheidIsrael 
#FreePalestine 

You can cut all the Flowers but you cant stop Spring coming. https://t.co/ZQX3lgRPkJ"
201,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
202,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
203,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
204,"Israeli journalist Gideon Levy:

“Abu Akleh died a hero, doing her job. She was a braver journalist than all Israeli journalists put together.”

https://t.co/fvo50bQ0dm #ShireenAbuAqleh #ApartheidIsrael"
205,"#اسرائیل_نامنظور
“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khomeini

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/SQMNm5KAtw"
206,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
207,"""You simply cannot be a liberal democracy if you operate apartheid over another people. It is a contradiction in terms because Israel’s entire society is complicit in this unjust reality.""

Former AG of Israel confirms apartheid.
#EndIsraeliApartheid
https://t.co/GqzM5K3Bgf"
208,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
209,"How you like your reptiles, #Goebbels? @BBCNewsnight @BBCPolitics @BBCr4today @Channel4News @BBCNews #ToryScumOut #bbcaq #bbcqt #CorbynWasRight #CorbynWasPoliticallyAssassinatedByTheBBC #ItWasAScam #ApartheidIsrael #FordeReport #LabourLeaks #StarmerOut #SocialistSunday #Palestine https://t.co/F4kiMEihsy"
210,Not #UN resolutions against #Israel have been fulfilled by #Israel. #ApartheidIsrael crimes go back to 1948 against the #Palestinians. https://t.co/UAwHHSWrH8
211,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
212,"The hypocritical west can only bark at Russia but when it comes to Israel war crimes, terrorism and occupation then even demonstrations aren't allowed. And #Ukraine supporters complaining about repression of protests in #Russia?
#NakbaDay  #palestine #IsraeliCrimes"
213,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
214,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
215,"Mohammed Thabet, a Palestinian father from Rafah south of the Gaza Strip, named his daughters 'Shireen and Jenin' honoring the Palestinian journalist, Shireen Abu Akleh, who was shot dead by Israeli occupation forces in Jenin. 

#ShireenAbuAqleh
#IsraeliCrimes https://t.co/qHtmCe1SpZ"
